Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Russian Federation,12.08234859,12.32251256,12.79009493,13.56506012,14.26705672,14.96747625,15.71682391,16.34094217,16.70466286,17.29808493,18.09102825,19.09149437,19.97555779,20.70379427,21.373373,22.34211288,23.04142696,23.6601522,24.30253015,24.33309161,25.11342352,24.47504549,24.78161636,24.98694442,25.02160733,26.77632908,26.65748597,26.36760185,26.89926543,26.14805014,14.63052427,14.43061635,13.50110639,12.27135261,10.8678168,10.54686908,10.35622748,9.647814739,9.605894691,9.891330474,10.16051714,10.21075436,10.2660241,10.52336359,10.64863317,10.66654578,11.11565211,11.1446289,11.3010597,10.4714525,11.08271541,11.62401683,11.63994391,11.31666091,11.17274176,10.80890931,10.60603144,10.77664459,11.12661837
Rwanda,0.03622561168,0.04647447549,0.02762618423,0.02715931548,0.01158881482,0.01473357119,0.01324753724,0.0117913518,0.01558286369,0.01610435994,0.0156152566,0.0161023271,0.01655437882,0.01696688422,0.01733159182,0.0403270871,0.05940624162,0.05750135435,0.06019129534,0.05965820762,0.09606342637,0.1128466482,0.1105792768,0.1224268752,0.1074720385,0.1002224867,0.0927598348,0.09086397145,0.09829443156,0.09473651374,0.07134152105,0.06634737112,0.07161785785,0.07663131302,0.07748995873,0.07710113441,0.07649948978,0.07476754304,0.06893778365,0.06665566404,0.06554328832,0.06317464753,0.06170597317,0.05959921282,0.05990427297,0.05769087195,0.05639508049,0.05822881531,0.05564577871,0.05724350056,0.05677665201,0.06314767044,0.06824859323,0.07214514716,0.07308075721,0.08180091487,0.08998332223,0.08763905397,0.08779082438
South Asia,0.264732969,0.2780266452,0.2996253058,0.3185255466,0.3077005059,0.3288891827,0.3317828732,0.329633906,0.354107668,0.35026156,0.3493329344,0.3524421645,0.3288710817,0.3332894895,0.3367875565,0.3569473177,0.3628541435,0.3754345361,0.3739956702,0.3847863458,0.3991710669,0.4204124708,0.426495964,0.4501197926,0.4522726492,0.4860662725,0.5076755435,0.530209616,0.5597083016,0.5959928943,0.5673425026,0.5926782648,0.6057932631,0.6174413146,0.6368405824,0.6736193973,0.6923778458,0.7173355163,0.7182631875,0.7598010031,0.7735310715,0.7731664462,0.7857378296,0.7953623748,0.8396474726,0.8638377892,0.9075280527,0.9823003069,1.023284506,1.102908371,1.149821902,1.198544362,1.274240336,1.291827692,1.382921808,1.384815574,1.399755872,1.462850482,1.526651238
Saudi Arabia,0.6550563387,0.8465947608,1.433922987,1.537747479,1.506845396,0.8713950606,1.278789948,4.909921688,5.401993421,6.304068334,7.760127839,9.803702273,11.00334086,14.17427795,14.00361923,11.23207753,13.01437499,14.39824567,13.31500669,15.11676279,17.47974059,17.01857217,14.38655452,13.76370876,12.53865403,13.16056005,14.85257914,13.20160951,13.44080802,13.00489988,10.24961152,11.12582087,11.53466539,11.60876835,12.01187517,11.93210503,12.29861988,11.07479114,11.64669132,11.61354032,11.82452052,11.72495169,12.24058971,12.38430763,12.71836742,12.97311596,13.40296371,13.79931195,14.76483702,15.00658855,16.01774201,16.15525002,16.76390245,16.61716479,17.36316244,17.69171234,17.1603242,16.33476362,15.26878053
Sudan,0.18032439,0.1784066491,0.1855462723,0.2036032314,0.2186231661,0.2767990856,0.2922153588,0.3412656187,0.3221990268,0.420320901,0.4722089111,0.4691867068,0.4901751549,0.4784200316,0.4844345718,0.3490618676,0.2985283182,0.2920179328,0.2545919156,0.2550764867,0.258327264,0.2423151296,0.2460041296,0.2426816438,0.2104491091,0.2367224821,0.2393385576,0.1831152959,0.2569369996,0.1929836199,0.2665330924,0.2297591521,0.2087919381,0.1416025871,0.1996703725,0.1855176613,0.1718962954,0.2042188546,0.1810457897,0.1945429428,0.2034829013,0.217724902,0.2626739666,0.263063951,0.2816557479,0.3250454918,0.3929021903,0.4147015853,0.4388877671,0.4434080628,0.4594005954,0.4342331172,0.4202379409,0.3911249171,0.4036583931,0.4575488726,0.5139603347,0.4983657572,0.4832358776
Senegal,0.2584361709,0.2470424365,0.2403665049,0.2475102351,0.258106647,0.4600080535,0.4538532811,0.1796051849,-0.02009762072,0.1188820426,0.307484801,0.3084018533,0.3218739097,0.3328110256,0.3860251047,0.5236609825,0.3509385798,0.4331181771,0.4954578989,0.5332892449,0.6003123323,0.5742821849,0.516877917,0.4323634176,0.5269097814,0.4136569165,0.3990969416,0.356793721,0.3870553877,0.506103982,0.3095808223,0.3004318353,0.321648442,0.303886748,0.3084717694,0.3176007793,0.3287380319,0.3515544401,0.3851183014,0.413848586,0.4143816563,0.4433992401,0.4453652549,0.4259368001,0.4986084292,0.5112657452,0.489357485,0.5305004382,0.5331245262,0.5391123147,0.5544976106,0.5807969946,0.5566337536,0.5811747697,0.6045966275,0.6365560125,0.6616194176,0.6206485693,0.6219123565
Singapore,0.8463678328,1.229944196,1.472917952,1.89376546,2.011115334,1.340945466,0.3488047974,1.546459345,2.693750497,3.527860465,8.778144398,7.853270387,10.33281686,9.676666211,9.852451789,10.84735746,13.0974565,12.17444631,14.09090245,15.15570254,13.02164051,10.60068027,11.24154665,13.05373059,12.22547627,12.21414335,12.81463745,11.74850772,12.68584397,14.29189898,9.753433721,9.980597005,9.9606958,11.27820343,11.47687894,11.03133319,10.8589524,10.40558603,9.673526748,9.717780203,10.57129954,10.21505013,9.90672781,9.288363591,9.508806086,8.650271628,8.44510737,8.344594941,7.939007265,7.785349708,8.353799255,8.636708073,8.224097528,8.134595702,8.128380884,8.220412567,8.232150937,8.451151436,8.399134832
Solomon Islands,0.09334985193,0.1208386539,0.1173064619,0.1138483988,0.138100116,0.1876183167,0.1820561013,0.2271072606,0.2446509704,0.2368404056,0.251728657,0.2868929906,0.318777166,0.3681193044,0.3543052223,0.3033696827,0.3107596136,0.3880703273,0.289546166,0.4936703748,0.4453524181,0.5690684204,0.491014441,0.5617914411,0.5444153016,0.5552223704,0.5523501438,0.5624409578,0.5345553537,0.5320240576,0.480971177,0.4987826586,0.515145271,0.5301898963,0.5439870817,0.556675091,0.5683094418,0.5526344875,0.5630890039,0.5727205721,0.5815855476,0.5896935716,0.5971054167,0.6040052258,0.6760455262,0.7235304883,0.6859480426,0.690870151,0.6357203307,0.6405503298,0.6441089605,0.646326465,0.6474051641,0.6826189464,0.5791384124,0.5139828197,0.5811719656,0.5502885084,0.5667405982
Sierra Leone,0.3085317897,0.1231494195,0.1366244983,0.1526113536,0.1233893778,0.1125731892,0.1178461973,0.0974365353,0.1456253397,0.4111743617,0.3179529963,0.286942242,0.2376276154,0.1850273929,0.1750825879,0.1726551599,0.1453754035,0.1619238335,0.2195103061,0.2047363125,0.1796438182,0.2000693973,0.1564099855,0.1904485651,0.1661642184,0.1744215442,0.1722701724,0.1234999953,0.1102754728,0.08791627746,0.07870802171,0.0827840649,0.1058024112,0.1062609654,0.1113745945,0.05808613616,0.06956263652,0.05305290643,0.05934062523,0.03361439449,0.08724918586,0.09044883446,0.1067306782,0.1115154293,0.1048952014,0.08502152727,0.1080758384,0.09015565374,0.08967002897,0.08768105141,0.09196282333,0.1173201398,0.1325867557,0.1558863487,0.1681593661,0.1310669168,0.1309892444,0.1295332117,0.1333307364
El Salvador,0.2240244166,0.2048242799,0.2214321365,0.3728670016,0.3962321491,0.325313075,0.3963176171,0.3420846293,0.3623159767,0.3331927062,0.3893559223,0.4007373888,0.4342775728,0.496731431,0.4858921422,0.5075048939,0.5205878364,0.5274251109,0.5401078325,0.5299970495,0.4648510662,0.3929185933,0.3731050211,0.3960870655,0.3297336237,0.4025913126,0.3980499922,0.4833825388,0.4814779966,0.497807564,0.4516065619,0.572798796,0.6185003232,0.713963338,0.8018819414,0.8812134878,0.7715367272,0.9258150653,0.9779632286,0.9598219556,0.956193433,0.990382826,0.9962867353,1.086072497,1.108934375,1.130181735,1.189263076,1.249629451,1.126918228,1.084824507,1.057588953,1.091687764,1.085297315,1.030948236,1.046841968,1.106698196,1.128043653,0.9987282651,1.060625411
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,0.03060305149,0.03127366411,0.03699897189,0.034965697,0.04520885258,0.04302216255,0.04432612495,0.07043544667,0.04649149419,0.04764115065,0.06280989,0.05385880542,0.06744311154,0.0751642788,0.09084262918,0.1294696137,0.1122645288,0.1664689074,0.1036990016,0.08276440101,0.1296061319,0.04223930924,0.1087662908,0.1412815169,0.1081021958,0.129060913,0.1371705738,0.14481468,0.1439532429,0.1341723977,0.1010368177,0.09623281523,0.09320967516,0.08748112321,0.08545162949,0.07875437804,0.07419283081,0.06930337008,0.06314462158,0.05845495374,0.05522838062,0.05551492323,0.05999156961,0.05909074423,0.05725425757,0.05551909589,0.05388379532,0.05595606258,0.05439938343,0.05205803771,0.05230869837,0.05090372288,0.04954588055,0.04975615275,0.04842228644,0.04711099437,0.0465259398,0.04523905241,0.04597479049
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.161086211,6.872367238,6.39514628,5.612193409,5.124996784,5.945951121,6.916700557,7.53899723,7.571608187,5.408200439,5.852577835,6.153183483,6.631075051,7.098369634,7.7112139,6.922671568,7.253524861,7.123137204,6.986183547,6.42961903,6.399288151,7.023680489,6.313309331,6.441813188,5.430136359,6.36470223,6.551132125,6.680095225,6.521922194
Sub-Saharan Africa (excluding high income),0.5560986566,0.5683044708,0.5745138857,0.5880519947,0.6300351474,0.6824209179,0.679341254,0.6889082852,0.686533323,0.7264622399,0.7804388884,0.8749236546,0.8981142016,0.9288602898,0.959247174,0.9059708029,0.9266239424,0.908292097,0.8977283696,0.9838825927,0.9897095966,1.027012044,1.053322749,1.040002438,1.084516946,1.080469737,1.063233266,1.017150672,1.052382355,0.9735866663,0.7834801966,0.7702142168,0.7638959864,0.7610712972,0.7464695071,0.7609530977,0.771794701,0.7759482785,0.7637432792,0.7237554074,0.7162816273,0.7696161941,0.7722331486,0.7923721383,0.8199713832,0.819871387,0.8054407833,0.813515508,0.837349663,0.7795895634,0.8143618001,0.7984230481,0.8055454828,0.8172634774,0.8239821071,0.7810905247,0.7681565152,0.7629518654,0.7631126756
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1404043328,0.1400285658,0.1449566182,0.1838431372,0.1597042978,0.1393118398,0.1257297336
Sub-Saharan Africa,0.5560195822,0.5682231472,0.5744313631,0.5879673673,0.6299413048,0.6823159856,0.6792361838,0.6888006767,0.6864256168,0.7263462526,0.7803890681,0.8748661878,0.8980862192,0.9288362857,0.9592378282,0.9059788132,0.9266898009,0.9083664861,0.8977808039,0.9840367283,0.9897884528,1.027089428,1.053355442,1.040072025,1.084576134,1.080644413,1.063437184,1.017428973,1.052638817,0.9739219331,0.7836642112,0.7704515863,0.7641271994,0.7613127628,0.7467393688,0.7611950145,0.772094671,0.776419174,0.7643454808,0.7244699414,0.7170687992,0.7704647666,0.7729125319,0.793046324,0.820898106,0.8207066718,0.8063054315,0.8142421382,0.8381133998,0.780111852,0.8147824714,0.7987908206,0.8059567118,0.8176181811,0.8243773071,0.7815181542,0.7686124267,0.7634432795,0.763618494
Small states,1.091089862,1.486097767,1.782748378,1.749514796,2.292084569,2.364572746,2.304314984,2.644872985,2.807205783,2.792959765,4.218672718,4.718025403,5.126307432,6.057238426,5.494472519,5.531536756,5.720457229,6.118066405,6.336739168,6.411321926,6.231200606,5.28166369,5.200506384,4.625691438,4.722160799,4.968983199,4.664170417,4.656952795,4.693003171,5.080844259,4.619289348,4.438080566,4.242403985,4.123354522,4.139945261,4.103557098,4.198389766,4.276006036,4.35460019,4.377156109,4.290193091,4.414029233,4.557193346,4.729547815,4.872249154,5.361806026,5.626540489,5.789829542,5.78476701,5.856646163,5.781267922,5.842324523,6.020900888,6.034780093,6.075257985,5.928435212,5.816856884,5.80046345,5.859845144
Sao Tome and Principe,0.1711046132,0.1703020264,0.1706163343,0.1141709607,0.1711472043,0.1695487331,0.1662485643,0.1616866797,0.2087733781,0.2023144508,0.1967010862,0.144097768,0.1411651482,0.184589054,0.2259451866,0.2205475497,0.3432114653,0.332977685,0.3632851199,0.3531318881,0.421107028,0.4500905213,0.4792114839,0.5442590834,0.4992706125,0.5242265978,0.4778784127,0.4656127844,0.4207947885,0.4098510055,0.419424382,0.4100074621,0.3210942893,0.3934962933,0.386321141,0.3797112676,0.3736948707,0.3681044828,0.3626999383,0.3572347175,0.3514592588,0.3453992816,0.4069175992,0.4654100595,0.4553260134,0.5080268238,0.4948167941,0.4810670066,0.525940557,0.5117212597,0.5544097754,0.5419437354,0.6369629606,0.6247527021,0.6130988571,0.6016877341,0.590490156,0.6277585158,0.6634064976
Suriname,1.503129885,1.449882229,1.629005508,1.704515219,1.889220557,2.419108102,3.242397717,3.83920523,4.07271891,4.185681594,4.375371678,4.647932183,4.744383771,5.778253089,4.43083793,5.62451494,5.583239512,5.311089923,6.686766098,6.397368084,6.599010934,5.640849216,5.191734063,3.79573095,4.262994829,4.337102182,4.704637121,4.61944241,4.828015028,4.672843393,4.294504269,4.89093458,4.825772956,4.766043343,4.688588114,4.662205132,4.640712885,4.623870179,4.566825708,4.555417079,3.142624176,3.189431232,2.322552817,2.52081207,2.815589046,3.383647572,3.027952154,2.758318482,2.823318289,2.771867646,3.288441694,3.643654342,4.508108128,4.184215094,4.771561493,4.918302524,4.089342395,3.733560502,3.611192614
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.34309603,9.039664782,8.689888965,8.322528005,7.799741542,7.901903749,7.84797448,7.852074131,7.680155295,7.535183339,7.064757493,7.172514212,7.0821319,7.135181731,6.969108088,7.169436758,7.049994286,6.925138177,6.887599031,6.282482234,6.575252419,6.322262366,5.986042922,6.084908301,5.619481904,5.669455793,5.80025256,6.173665694,6.058635474
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.771226142,6.371819154,6.426252368,6.808097016,6.841110803,7.271824519,7.688718051,7.920618584,7.821847581,7.518740119,7.310481793,7.720650984,7.781281806,7.726484455,7.866752929,7.963112742,8.127091568,8.07681597,8.603305965,7.613980504,7.717529629,7.662544091,7.374247688,7.087540347,6.38706486,6.382264187,6.745625513,6.842858166,6.774695332
Sweden,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.233324979,6.294260143,6.547019076,6.481574196,6.661165994,6.596850845,7.19941346,6.486502129,6.593624611,6.465434031,6.005336499,5.901555313,6.052689548,6.16193223,5.958727445,5.560617934,5.38516305,5.152987093,5.005620069,4.611489039,5.132155401,4.718911511,4.427812165,4.223791582,4.03254501,4.000332272,3.909066586,3.811011227,3.538009127
Eswatini,0.09805453714,0.0106801885,,,0.03012982033,0.2157491476,0.5254676671,0.5759296788,0.6855756836,0.7268513322,0.8503168688,0.9002745625,0.8344320725,0.787075427,0.6430055266,0.6750533757,0.6471988084,0.6407310057,0.8003826937,0.7871923367,0.7922215115,0.7172775299,0.6928623145,0.4161217705,0.4941902138,0.6294585575,0.6334654968,0.5828923079,0.5639540744,0.5464922893,1.155123337,1.112074646,0.957329627,0.8223443347,1.145851467,1.078939532,0.8249551034,1.152150265,1.1633579,1.227234548,1.123895002,1.065500667,1.049993425,0.9777120755,0.9646424441,0.9800354171,0.9748140856,0.9974574426,0.9714766827,1.011856691,0.9484984143,0.951466798,0.982131689,1.426148947,0.8766947148,0.9329389025,1.104135211,0.9246022432,0.9592756677
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,0.1623428369,0.1583264971,0.1544,0.1505985749,0.146941556,0.143427074,0.1400553805,0.5473134328,0.6034006765,0.7853790002,0.8379209731,0.9493933065,0.9895432773,1.333366389,1.365050335,1.239050684,1.930431037,1.507121291,1.546170063,1.309378542,1.538960131,1.52987623,2.304380479,2.513480168,2.944349553,2.88005236,3.393063166,2.158056023,2.555402547,2.543702217,2.629648596,2.829997979,2.655901413,3.140662418,4.52670107,5.580498694,6.466857356,7.148931974,7.881579271,6.449840546,6.644036675,9.093664747,8.448188467,8.747044917,7.644091118,8.0500483,5.842058237,4.901414727,4.5745131,5.096089601,4.558138501,5.035081382,5.352230274,5.703602776,6.155900796,6.407474008
Syrian Arab Republic,0.7047738347,0.6492336866,0.6573694335,0.7174287968,0.8398289651,0.6845165124,0.8855084242,0.8029364701,1.004496744,1.179713519,1.048614418,1.352203875,1.142137789,1.121797109,1.327196454,1.484179006,1.765129913,1.819248989,1.825929497,2.614095238,2.329348648,2.878796964,2.553456613,2.813290207,3.214889117,2.784522858,2.849152325,3.188696214,3.152557662,2.861248834,2.375831662,2.505579225,2.381012141,2.267588072,2.285225045,2.34847312,2.494891606,2.44805575,2.567375497,2.452854978,2.408772686,2.463237081,2.457764957,2.4277623,2.506194389,3.028128152,3.086689056,3.125022481,3.100071879,2.789793186,2.794611371,2.652523165,2.250125386,1.559366296,1.446764904,1.446874775,1.514980876,1.702185507,1.647087511
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,0.01832520213,0.01677512323,0.02702175363,0.02879623417,0.03049689715,0.03213184259,0.02501080903,0.03416310097,0.03562869888,0.04521575764,0.03421828034,0.04034873164,0.03171768687,0.04128774318,0.03758752054,0.04484455193,0.04393583619,0.04653507368,0.04480929575,0.04560179056,0.04630022814,0.04531225544,0.04352377422,0.04249556527,0.04364101622,0.03526376732,0.03564074423,0.03658298669,0.01180866548,0.01778268874,0.06540057854,0.06496580768,0.06449845919,0.06246262716,0.06193724666,0.06276605138,0.06206062799,0.06130477348,0.06048864789,0.06084286994,0.06103651492,0.05992130259,0.0587633573,0.08107606717,0.0790979871,0.07923435839,0.07841545695,0.08134567187,0.08494589706,0.08390900389,0.08617707934,0.06633775008,0.06961419967,0.0695892487,0.06879611627,0.06874084002,0.07004696855,0.06792410161,0.06913159794
East Asia & Pacific (IDA & IBRD countries),0.9379745878,0.6865917736,0.554823013,0.5384291714,0.531973025,0.5634201415,0.6001456724,0.50354021,0.5363715908,0.6290915767,0.8172970512,0.8952418843,0.9256792155,0.9476460522,0.9410434456,1.056697181,1.087795263,1.180597173,1.291578822,1.3030239,1.26602545,1.238636544,1.314710755,1.363725619,1.446605061,1.539326567,1.588923489,1.664821368,1.755396342,1.759620806,1.607822569,1.683282911,1.747734311,1.885147374,1.954968488,2.159148071,2.151039192,2.18933191,2.216958607,2.165231704,2.263169084,2.364967237,2.518843729,2.855648611,3.244629463,3.607054309,3.917834897,4.209594686,4.300627923,4.543193098,4.94149163,5.354026818,5.461048397,5.632381314,5.606010814,5.565539035,5.535419905,5.622771201,5.782778671
Europe & Central Asia (IDA & IBRD countries),8.546411492,8.708499797,9.059562701,9.572827425,10.04937029,10.47629053,10.91577527,11.29739696,11.57072583,12.00124142,12.45672736,13.04552627,13.59776725,14.03314229,14.4024925,15.0407732,15.52587127,15.92818231,16.32606518,16.31033047,16.7319971,16.13919487,16.32812938,16.39233464,16.35450866,17.33780703,17.30891608,17.2137842,17.33302117,16.85856949,10.28766742,9.943342654,9.178543497,8.387278062,7.502862896,7.299353289,7.129268871,6.769316942,6.653390497,6.596722828,6.710703974,6.694522345,6.756182739,6.998451258,7.045202213,7.043125185,7.360783114,7.456598642,7.562326184,6.938669615,7.288807525,7.616448303,7.538256439,7.35122003,7.087131165,6.883339219,6.935236698,7.053041294,7.141751179
Togo,0.04176252192,0.05738571526,0.05456977196,0.06517081577,0.07942611426,0.07726185467,0.1012857803,0.1067223585,0.09988349127,0.1189354573,0.1300033751,0.1442863895,0.1778372097,0.1751236463,0.1602723392,0.1293098263,0.1309417535,0.1834625528,0.138066206,0.5231250849,0.2641586131,0.2229685042,0.2515418687,0.180504331,0.1938086627,0.1690902266,0.2104438246,0.2207548496,0.2214056921,0.2272830697,0.2570006173,0.2381569962,0.19007061,0.1563646364,0.2208408211,0.2318816987,0.3127293732,0.1694180379,0.2590421356,0.3577065363,0.2578991253,0.2330831508,0.2578390776,0.3432990741,0.3255440518,0.3118516271,0.2724331806,0.2533629712,0.2580786423,0.4511393669,0.4095505315,0.380537176,0.3292092615,0.2516276354,0.2227515646,0.2485265245,0.3062602797,0.268884387,0.2864713887
Thailand,0.1355857502,0.1469440784,0.1731302404,0.1858776857,0.2422410885,0.2341521713,0.2890956634,0.3601994316,0.4914781283,0.4064426501,0.4168612989,0.5070184399,0.5590827207,0.6089511492,0.5877537069,0.5766520571,0.6634492212,0.7242188049,0.7721898505,0.7916944081,0.8471930331,0.7873314615,0.7696429152,0.8461140231,0.8997611502,0.9355177815,0.9381355133,1.055592224,1.220651642,1.414537742,1.565820805,1.706548718,1.858469038,2.092297901,2.313704692,2.602439877,2.886902569,2.90484653,2.528046434,2.608406623,2.591471979,2.704315242,2.853325862,2.956628865,3.212693693,3.303616479,3.313806153,3.386869288,3.431634406,3.309563004,3.505021026,3.474905699,3.715875276,3.851520326,3.779437929,3.82859407,3.780122324,3.766228713,3.714039204
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085615856,1.883111545,1.393914391,0.9225295116,0.533528761,0.4354006015,0.3828173787,0.4226724891,0.4579092626,0.4150554671,0.3539066224,0.3402700953,0.3314215136,0.3317256613,0.3872483617,0.3608609878,0.3856937938,0.4601661101,0.4202540831,0.3245187346,0.3214922768,0.3299769653,0.3796903505,0.3920701577,0.5416325168,0.5630458129,0.6879377162,0.7173205319,0.8054195395
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12005066,9.973112973,7.205418269,6.639591362,7.987645516,7.944691827,6.925044614,6.874659166,6.931043257,8.009165871,8.159644722,8.345590257,8.657233009,9.538738318,9.954509465,10.17109139,10.33863231,11.53970459,11.51797138,10.05999857,11.27533338,12.25532829,12.58564599,12.63049775,12.71238222,12.95172231,12.71905356,12.49811773,12.25964817
Latin America & the Caribbean (IDA & IBRD countries),1.299653791,1.300379624,1.335198996,1.305285856,1.372905509,1.384045013,1.420077224,1.485091168,1.547447766,1.632679746,1.756040489,1.792661218,1.837285809,1.956591026,2.027292391,2.002251701,2.059416927,2.092228529,2.217272253,2.324144342,2.390704296,2.32350718,2.330997253,2.194087171,2.157682446,2.176768263,2.214439417,2.281633269,2.287878669,2.379841939,1.984006252,2.021428694,2.040447072,2.07632255,2.143355181,2.154097108,2.285772522,2.385211465,2.437815111,2.376519897,2.419941585,2.392574154,2.374221253,2.371203838,2.444268358,2.511705632,2.544159534,2.61818708,2.689785345,2.58940056,2.707055302,2.783237117,2.847497681,2.894287942,2.884360795,2.841497186,2.754968498,2.677573114,2.614462991
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.1842420985,0.1794934063,0.205784817,0.2110277049,0.1967657612,0.1929779195,0.1989714125,0.2140956877,0.2194753259,0.2245870742,0.2647832925,0.3988596084,0.4513200259,0.5099080995,0.5659035717,0.482602191,0.5047418127
Middle East & North Africa (IDA & IBRD countries),0.8260352081,0.818809866,0.8162003849,0.8820569555,0.9662149811,1.11135578,1.296112077,1.287215393,1.531166403,1.576514086,1.636534525,1.703698623,1.741161695,1.95753805,1.973480548,1.966027541,2.273051878,2.298981392,2.380308266,2.412568559,2.183543166,1.964624196,2.037253829,2.205652581,2.30940801,2.32992507,2.314483915,2.390052918,2.495740343,2.499356084,2.329490781,2.38979204,2.502704102,2.572660951,2.695523297,2.73253743,2.755567969,2.865915827,2.741126322,2.792580403,2.846277416,2.933285043,2.973978963,3.011827142,3.149229483,3.378272601,3.496019474,3.59479644,3.668057974,3.788536638,3.782405671,3.741377969,3.855920632,3.86312525,3.930979444,3.825907966,3.796304371,3.833300193,3.861347119
Tonga,0.1786630721,0.1726432416,0.1660954509,0.1594925698,0.1533368644,0.1479663205,0.1432906974,0.1855910115,0.1809166708,0.1327645092,0.3043370009,0.2144645113,0.2548681177,0.2951884818,0.2512102667,0.3736710409,0.3287757206,0.3250202196,0.4014846282,0.4371579369,0.4338898092,0.5103141894,0.4699474561,0.5085666126,0.5082575459,0.5077000085,0.506701672,0.5831866664,0.7365633457,0.7345753205,0.8414940727,0.944951335,0.838592004,0.9418560844,0.9400557766,1.041970575,0.8310220532,0.9314745242,1.030545365,1.128494486,1.020803985,1.015413984,1.009866395,1.204928156,1.297223941,1.288302216,1.474723244,1.267340632,1.257447961,1.347488378,1.154056991,1.062206686,1.070705498,1.179152582,1.088860952,1.091486406,1.483048753,1.764671281,1.841103111
South Asia (IDA & IBRD),0.264732969,0.2780266452,0.2996253058,0.3185255466,0.3077005059,0.3288891827,0.3317828732,0.329633906,0.354107668,0.35026156,0.3493329344,0.3524421645,0.3288710817,0.3332894895,0.3367875565,0.3569473177,0.3628541435,0.3754345361,0.3739956702,0.3847863458,0.3991710669,0.4204124708,0.426495964,0.4501197926,0.4522726492,0.4860662725,0.5076755435,0.530209616,0.5597083016,0.5959928943,0.5673425026,0.5926782648,0.6057932631,0.6174413146,0.6368405824,0.6736193973,0.6923778458,0.7173355163,0.7182631875,0.7598010031,0.7735310715,0.7731664462,0.7857378296,0.7953623748,0.8396474726,0.8638377892,0.9075280527,0.9823003069,1.023284506,1.102908371,1.149821902,1.198544362,1.274240336,1.291827692,1.382921808,1.384815574,1.399755872,1.462850482,1.526651238
Sub-Saharan Africa (IDA & IBRD countries),0.5560195822,0.5682231472,0.5744313631,0.5879673673,0.6299413048,0.6823159856,0.6792361838,0.6888006767,0.6864256168,0.7263462526,0.7803890681,0.8748661878,0.8980862192,0.9288362857,0.9592378282,0.9059788132,0.9266898009,0.9083664861,0.8977808039,0.9840367283,0.9897884528,1.027089428,1.053355442,1.040072025,1.084576134,1.080644413,1.063437184,1.017428973,1.052638817,0.9739219331,0.7836642112,0.7704515863,0.7641271994,0.7613127628,0.7467393688,0.7611950145,0.772094671,0.776419174,0.7643454808,0.7244699414,0.7170687992,0.7704647666,0.7729125319,0.793046324,0.820898106,0.8207066718,0.8063054315,0.8142421382,0.8381133998,0.780111852,0.8147824714,0.7987908206,0.8059567118,0.8176181811,0.8243773071,0.7815181542,0.7686124267,0.7634432795,0.763618494
Trinidad and Tobago,3.044398819,5.32147375,8.231023065,1.467707759,4.204809333,5.699133088,4.412122043,5.013607383,4.341500572,4.167116596,9.518962678,8.479251438,8.514729336,9.570736839,10.08676249,9.518136693,15.535771,15.56483964,14.54882494,15.65085005,15.61464144,15.6631899,16.45210929,14.32554032,15.18124152,17.73501747,14.69115383,14.66760706,13.1770203,13.30917057,11.55495647,10.576776,9.646757258,10.02729967,10.41994291,10.49274438,10.57614546,10.92997671,11.17540713,11.24273791,11.33243737,12.13406132,12.54296474,11.93551704,12.37874143,15.17165099,17.05881992,16.86728572,16.0827845,15.28478993,17.03128576,17.35544612,16.4483713,16.79091798,16.08999829,15.51448846,13.23351455,13.14249382,12.77844012
